feature_names,PC1,PC2,PC3,PC4,PC5,PC6,cluster
rap politico,-0.0004916220653694789,-7.726491549029102e-05,6.109670802732537e-05,-0.0006325788564137943,0.0003697588524351471,0.00017504996675300058,0
rap canario,-0.0004916220653694789,-7.726491549029102e-05,6.109670802732537e-05,-0.0006325788564137943,0.0003697588524351471,0.00017504996675300058,0
trap latino,0.00016681141183163127,0.0007614112039670748,0.0018419567955194917,-0.0022093365562002422,0.0014172837749207047,0.0016470796001330083,0
reggaeton colombiano,-0.0004916220653694789,-7.726491549029102e-05,6.109670802732537e-05,-0.0006325788564137943,0.0003697588524351471,0.00017504996675300058,0
nashville indie,-0.00020232472586880233,-0.0005536297382334707,-0.002358874577057739,0.00010631640481011768,-0.00013686743007099627,-0.0010325989842975781,0
anti-folk,0.018554156242995657,-0.009542112244780757,0.009441135333932373,-0.008039457713415455,-0.009451357385711305,0.0057197834878833925,0
folk punk,0.011071550169184555,-0.001465866872075547,-0.0024323430869859653,-0.009906864731697234,0.000611164057866804,0.007247482868250027,0
modern cello,-1.1675229784676798e-05,-1.883208527531952e-05,-0.0008520399422383197,-0.0005314531992632507,-0.00013057414432208033,-0.0004436736791687992,0
minimalism,0.002223255084563847,-0.005671990355720973,0.00024500394735030713,0.004060569745883287,0.0036559365194397545,0.00810389285649114,0
fourth world,0.0017517117147559833,-0.004795220131677307,0.0004630153467881153,0.003908237365417119,0.0031088781208467547,0.008811051636427878,0
experimental,0.0025178301882486636,-0.004902215570644999,0.002812443908454725,0.00427951915917723,0.002869519133574106,0.010830736144903663,0
cello,-1.1675229784676798e-05,-1.883208527531952e-05,-0.0008520399422383197,-0.0005314531992632507,-0.00013057414432208033,-0.0004436736791687992,0
no wave,-0.0002497831754091093,-0.00010705485177767897,-0.0004697303546818108,-0.00022499050733337225,-0.0006220682286366521,-0.001136080917038974,0
swedish pop,-0.004468497329304346,-0.00551578038661607,0.008165865174395095,0.017445881068385058,-0.00018322809859230298,-0.009353507028403209,0
gainesville indie,-0.00039577621838948756,0.0008595139056879966,-0.0003764677409291389,0.0009285791338722452,0.00029794036909137103,0.0009571418785516479,0
phoenix indie,-3.1601334526961536e-05,0.0004145321173995492,-0.00048376526049596013,-0.0005834262898477498,-0.0022094045950404218,0.0008852767801509831,0
canadian punk,0.001288226212215208,0.0028600427223717034,-0.00010470859884685846,-0.00044360358083534953,-0.002486799793034163,0.001468285955538151,0
canadian pop punk,0.0010905296322801538,0.002482797644478974,-0.0006542765561046943,-0.00025516527037279415,-0.0022896867399396217,0.0015169403020543707,0
italian pop,-0.000390772301193771,0.0003618464652689605,0.0006163587508538126,0.0010693248095114626,0.0012832190872952849,1.7202140626819958e-05,0
italian indie pop,-0.000390772301193771,0.0003618464652689605,0.0006163587508538126,0.0010693248095114626,0.0012832190872952849,1.7202140626819958e-05,0
italian alternative,-0.000390772301193771,0.0003618464652689605,0.0006163587508538126,0.0010693248095114626,0.0012832190872952849,1.7202140626819958e-05,0
indie siciliano,-0.000390772301193771,0.0003618464652689605,0.0006163587508538126,0.0010693248095114626,0.0012832190872952849,1.7202140626819958e-05,0
scandipop,-0.0019137482798270084,-0.0009905291909376773,0.0024969589295747155,0.007066780453633904,0.0008798911199052275,-0.00773877184079486,0
dark trap,-0.0017740470767399234,-0.0006661457621740225,0.0005846246601211627,-0.0059664449411669295,0.0015568032474226098,0.0010217400827759891,0
drumless hip hop,-0.0017271048992111883,-0.0005992534760420507,0.00043312430378682096,-0.005259561106232529,0.0015468085756157306,0.0011300534350846085,0
tennessee hip hop,-0.0011979958613295408,-0.0004684978005139459,0.0002964773104893722,-0.003978609122720304,0.0009881728835202917,0.0005664514503734305,0
london rap,-0.0016059896096665067,-0.00036521271678580076,0.0006792816889766508,-0.003779146750123803,0.0014563466224061061,0.0006613428503391983,0
drill,-0.0030988952413015065,-0.0011390385267296172,0.001154929834483052,-0.008861832577516457,0.001727161233479293,0.0003023365863852765,0
miami hip hop,-0.0021460310057140244,-0.000519254268317911,0.0010321511886410219,-0.006773673182183373,0.002588038608737054,0.0014513735346643047,0
tucson indie,0.0002685015017923342,-0.0004962779813246534,-0.001929428738929511,-0.0016728940137961327,-0.00039257657473431906,-0.0036474091420549857,0
mandolin,0.0030133913759340485,-0.002342582691228884,-0.00514206345120704,-0.004016991609301573,0.0004968873103135246,-0.008057483921607395,0
bluegrass,0.0030133913759340485,-0.002342582691228884,-0.00514206345120704,-0.004016991609301573,0.0004968873103135246,-0.008057483921607395,0
banjo,0.0030133913759340485,-0.002342582691228884,-0.00514206345120704,-0.004016991609301573,0.0004968873103135246,-0.008057483921607395,0
modern blues,-0.0004930675131827022,-0.005097476588481656,-0.0034215283450302345,-0.0009787913511491767,0.0008810631751330336,-0.003750242717926784,0
southern rock,1.996879344477582e-05,-0.006374213884460004,-0.0026035137840093626,0.0015268330096841062,9.594773866494103e-06,-0.0016109047102195995,0
jam band,0.0016032134116065553,-0.0076477853304464175,-0.003215713666855096,0.0006316715594208962,-0.0013342562808108481,-0.0017037088643284582,0
blues rock,0.002006723480951658,-0.007840403607581582,0.0006221776895043421,0.0036183978077872197,-0.002471015627090119,0.0018921513448219055,0
nashville sound,0.0008074440881994462,-0.008606889465546911,-0.005594965868425939,0.0018316732519806634,0.003921821129924233,0.002668856222847749,0
arkansas country,0.0015401627436329522,-0.007858920687553788,-0.0030615429451808325,0.0028852788603650047,0.002477906390651142,0.0020640038366022046,0
adult standards,-0.0025256131803363113,-0.012442869286435898,-0.003393904449109948,-0.0014698523582880399,0.00481090002894345,0.013314356921966407,0
psychedelic folk rock,4.176906757474515e-05,-0.0012512490149135045,-0.0009293544798936643,0.00041641245112753275,3.473666333527695e-05,0.0009795363664250553,0
kc indie,0.0012676841899557536,0.0001669038532872333,-0.0006668367045912547,0.0007578823428944585,0.0023004953730495735,-0.004136394713912211,0
grunge,0.004385437842401264,-0.007515797477693152,0.007806639945575384,-0.0007862899593791401,-0.030521014463701722,0.002808930403668046,0
dfw rap,-0.0004821050284414051,-0.0005520208729097758,-0.00046699538727253186,0.0005096861537120232,0.00019131123992558677,-0.0014763466347736973,0
sunshine pop,0.005228632697471844,-0.01326333755399866,0.0014305516023008834,0.009514866635921593,0.0015107181323656385,0.00972297538258991,0
tassie indie,8.075749640533658e-05,3.5990756071097974e-05,-3.024725860400474e-05,-0.0003876913330801369,-0.00010610449139904653,-0.0020362147155599097,0
experimental ambient,0.002302883888160207,-0.0037060361774438237,-0.00014949407544114114,0.0031109263876582787,0.003512267093133623,0.009856735169876852,0
drone,0.0009160072845260264,0.0023246691156479245,0.0015031072516420805,-0.0006804602112739635,0.0030860002477204763,0.0054216100479905155,0
ambient,0.0033136236572599764,-0.0026387169453857408,0.005905231310140871,0.0038986026646614124,0.008273341589521177,0.014465743123080107,0
drone folk,-0.0002512379229944032,0.0002813891180563457,-0.0010220258333975911,-0.00024329425160710708,-0.00156372535511164,0.0005077333996561466,0
hopebeat,-0.0037693466001665794,-0.003572397122128098,0.011270130902688887,0.010332544298889933,-0.0011767935288865374,-0.015001878511851034,0
chamber folk,0.003921224439175189,-0.000904937960699875,-0.009151623398227057,-0.003578475053658166,0.0034737190637678314,-0.006228704594275873,0
indiana indie,-0.00040109438389101745,0.0006545340143282341,-0.00026980330774304854,0.0006229559701430573,0.0001152680035232153,0.0010452384173588788,0
olympia wa indie,0.0008435439615018514,-0.00027361626344539643,0.0026153152479315373,0.0006546834193334067,-0.007110827656420571,0.001051807756673178,0
swedish americana,0.0015346803422118427,0.0003172496574171146,-0.001551003444562286,-0.001419082742486415,0.0014277443044233428,-0.002517562678102036,0
instrumental hip hop,-0.0062384802705105135,0.0019167745991388158,0.012486610646437912,-0.007854560775108347,0.010499556561121972,0.005051766363369929,0
meme rap,-0.0005421513920105026,-0.0001724981548594298,0.00022255028355022555,-0.0015454089651775697,0.0004238134379534683,0.00042063774614332943,0
synth funk,-0.006737137729071775,-0.005273208224719139,0.004065851625032808,-0.0054272845361195985,0.00265092562000715,0.00036312496332974474,0
abstract beats,-0.0020039995319348397,2.758510442377059e-05,0.0028783297417095087,-0.003986003952671475,0.00253277320303138,9.786106251962895e-05,0
punk blues,0.0014796957908800278,-0.0015408870411999546,0.006358780488574858,0.00250522501000754,-0.008013741093702204,-0.00296138236204544,0
scottish rock,0.0032075717417635184,-0.00500833831826048,-0.00027820805818519874,0.001607182309022584,-0.0066762834764692415,-0.0008522739380642409,0
british indie rock,0.0008682532375011528,-0.0004587724679574654,0.006735649313197549,0.00127876233681043,-0.004568767421661378,-0.0037153375350239518,0
socal pop punk,-0.00034938795563181255,-0.0008918296276290657,0.001612693124457577,-0.0002998287429392542,-0.0022340531829076454,-0.0009293436981190099,0
sheffield indie,0.0017868077659842422,-0.004824907608409755,0.008739533562513191,0.0020302383801829526,-0.007644835107164395,-0.0028838154853893126,0
new romantic,0.0026512445131463263,-0.03397556838861136,0.017855996155373997,0.0238132397722076,-0.012525479029989784,0.023165361951658955,0
stomp pop,0.0004918275630693997,-0.001612171739251513,0.0010199851057410088,0.0005909953285197463,-0.0025091451364752586,-0.002473932444131409,0
pastoral,-9.116648219323413e-05,0.00019064868267292803,-6.563428127435434e-05,-0.00023147844161350203,-0.0010575303756824943,0.0005483989689925678,0
experimental psych,-9.116648219323413e-05,0.00019064868267292803,-6.563428127435434e-05,-0.00023147844161350203,-0.0010575303756824943,0.0005483989689925678,0
hull indie,-9.116648219323413e-05,0.00019064868267292803,-6.563428127435434e-05,-0.00023147844161350203,-0.0010575303756824943,0.0005483989689925678,0
southern soul,-0.0030262653981432096,-0.0035218103975842093,0.0013951165117554755,-0.000844793918414995,0.0015608129403576405,0.0025067311521997527,0
chicago soul,-0.0005378161503098518,-0.0015752058396460804,-0.0005430085046953022,0.0005749647448163167,0.0017938077067336802,0.0039045435981522967,0
minnesota hip hop,-0.002939755308302845,0.0011811038694838991,0.0011509922724616426,-0.0015532039842509951,0.0039905714159415625,-0.0012360583959639985,0
deep indie rock,0.000844814618873603,0.0002476193157045572,0.007686515315791574,-0.001088557173026336,-0.0036642037922321766,0.0047106220927706196,0
funk rock,-0.005825685414442093,-0.01877175506881475,0.012080690027885551,-0.0059203935622222734,-0.004893145664132434,0.004529858092091949,0
australian rock,-0.00029131075548568814,-0.0014450741817810184,-0.00014355876074133672,0.0015977163307397007,-0.000492031786517684,0.0018897376145130562,0
art rock,0.03126702947194517,-0.0645135995722942,0.050330062043625494,0.04498757180024467,0.0012342152936201305,0.08136157135587271,0
scottish new wave,0.00019569910476987615,-0.002673870283369677,0.0006469856712315905,0.001677204699424262,0.0002884172846631756,0.005110080636060871,0
south african alternative,-0.0012183615029146024,0.0002712887012194034,0.0013610725524635925,-0.0020608478608879024,0.0008137303852328315,0.0022037729280867096,0
brill building pop,0.0016498940158656068,-0.011897210586599476,-0.00452041385129972,0.006908769439447176,0.004124136234122768,0.006141156877155677,0
swedish indie rock,-0.00065264141630761,5.199172390192891e-06,-0.0002116385509607711,-0.0002521484125513601,-0.0008210496293689833,-0.0022649018108793794,0
french shoegaze,-0.0008273420210927665,0.0023726865428952623,0.01085572776825375,0.0013512140503312538,0.0003736706088501046,0.0007333137021825068,0
slc indie,-0.0003226813611393404,5.132883951789189e-06,-0.00023005326705374696,-0.00021515293371413897,-0.0007198682531272565,5.691984818664027e-05,0
dark post-punk,-0.0003226813611393404,5.132883951789189e-06,-0.00023005326705374696,-0.00021515293371413897,-0.0007198682531272565,5.691984818664027e-05,0
french synthpop,-0.0024804141927771846,0.0008600393037061033,0.005970772290823148,0.0008285274692331223,-4.1333638968322947e-05,-0.0005607866100068726,0
emo punk,0.00045258598511339014,0.00034417517749907626,0.0010593851038479566,-0.0007804657693519541,-0.001182908472432831,0.00034945225336827817,0
okc indie,0.004447311748158847,-0.001260180237152267,0.005560824260437958,-0.0023791202711968473,-0.0028045421958547705,-0.0022610167453095873,0
cosmic american,0.0019003386304242346,-0.005082371894942755,-0.004565303816415483,0.0015355115801776074,0.003407860150701648,0.002840620713281624,0
hauntology,0.0004139247963742132,0.0010167318959750315,0.003197624826695704,0.0008157064537153293,0.0040607352258159556,0.004115882743257794,0
intelligent dance music,-0.0020398394411658563,0.00396386572764249,0.02203008297706577,-0.001220740227417873,0.013301119739979187,0.009956099553714058,0
indie psych-pop,-0.00013576346089799588,0.0005522156265506,0.00038445938940761577,0.0006348791077027132,0.001126119134903336,0.0009428606118106126,0
danish electropop,-0.0005445074747992605,0.0004307404208729512,0.0002945901039203914,0.000457507248842757,0.0008621510912959232,0.00044420030935162056,0
french indie pop,-0.0017744456694917157,0.0005553608396736138,0.0028091368664167043,0.0001240601987102986,-0.00033652175878334844,-0.001482081363369322,0
classic uk pop,-0.0005585166811438189,-0.0004715180852139599,-0.00032254117596885535,-0.0015660893551805424,-0.0005797271645310685,0.0015437186647252654,0
abstract,0.001982277229280881,-0.004346848892217979,0.004987763887993874,0.0047769673713362985,0.0033007290843800998,0.01144561184402533,0
glam rock,0.010367897465972147,-0.047225145451764136,0.01235525046661837,0.03336347845679874,0.0023039142530015765,0.04700437538767096,0
hard rock,0.005123363478198193,-0.0194367830726214,0.0030843101646935134,0.008076410205643914,-0.008832180534320291,0.011252581947107241,0
glam metal,0.0008145652270831363,-0.0016298495328651622,-0.0003953769644519669,0.00019742413604202495,0.0012866331069665933,0.002650978262997925,0
welsh indie,0.001222180711308705,0.00011397247371359531,-0.0026165254435448148,-0.0007590495205769983,0.003749499507996569,0.0031323624030078477,0
rock drums,-0.0005185477976783891,-0.0016830886942342039,0.0002482707200422813,-0.001071779978251501,0.0021108328474400643,0.0029288533162925155,0
omaha indie,0.006129726308052729,0.0008878626008927777,-0.005684456363888046,-0.004311644305624049,-0.0026146494574320364,-0.008995806742784091,0
madchester,0.006207813177825809,-0.007586522119314336,0.0073715059468954305,0.0018285643454307293,-0.012596233564669683,0.008425499848093569,0
britpop,0.0026160418333830253,-0.0023411782653857314,0.0047700407109952225,0.001558298618373244,-0.0096701155448647,0.0012055184934040173,0
jacksonville indie,0.0004329441207200703,-0.00034210526109934233,0.0022828973365224023,0.0006108180208463509,-0.0015606057353592928,-0.0002815975158187457,0
post-punk,0.00812191111945061,-0.015186872850024392,0.011573049347798781,0.003927092486054077,-0.014746478511481368,0.003524131072098023,0
uk post-punk,0.007544021270524129,-0.014571760134198402,0.009935423899110679,0.0018943195843704253,-0.01581457606502191,0.006424279861695356,0
art punk,0.008363111686822597,-0.015716052454311232,0.011755842617071119,0.005955559606474486,-0.005088772114023062,0.009130076983996056,0
progressive rock,0.0005984465967191995,-0.013101214058609827,0.0010116149437541394,0.01108474902968265,0.00010050791391471708,0.011901794790792947,0
symphonic rock,-3.152221134939992e-05,-0.011759317460573368,0.0024095474975567373,0.011615989416089084,-0.0003512413365589886,0.014184892036510143,0
beatlesque,0.002206229039432895,-0.010556932987347575,0.0014833491989390069,0.00926116055170861,-0.00030490762831396215,0.012010927557042809,0
jangle pop,0.000849375670944098,-0.002411711945038889,-0.0011673855538344969,0.001497442563206045,0.000763788460059023,0.001233740481112703,0
classic canadian rock,0.009271842883601892,-0.017504734818336126,-0.00826150083003242,0.0035345292080735022,0.005153706059707847,0.002913583003472122,0
east coast hip hop,-0.010638138692130325,-0.004446934240865128,0.004208850280870592,-0.026644373843762975,0.0071220270661814244,0.004038323936322482,0
auckland indie,0.0021516611397703936,0.003571497897610827,-0.00048161107031150706,0.0015149014881375297,-0.008742890984605239,0.004661674557027321,0
nz indie,0.002043567204085223,0.003794277223066166,-0.0007240740169243798,0.0014434470655118865,-0.008577588288873717,0.005001530845091817,0
denton tx indie,0.002624847434520816,0.0018132796865175985,0.0005267484587058005,-0.0036584629178035215,-0.0033968457547151895,0.0020579087676386963,0
furry,0.007247689499727827,0.0023306797120110113,0.002879442118586757,-0.000795478635248456,-0.007965985551469679,0.005354094346998871,0
glasgow indie,-0.00021230733211159757,0.00041684406590284545,-0.0006174845032159671,0.00029264172913541573,-0.0007437035819425978,0.0008021694868306455,0
latin afrobeat,3.806273742927427e-05,0.0001287225445956948,3.193736197011047e-05,-9.702628898513646e-06,-0.001206552318211296,0.0004991361561915773,0
funktronica,0.01516428733239471,-0.00024833432839897225,0.006973549062561888,-0.00311261320525677,0.006337928413873209,-0.019196759826910548,0
albuquerque indie,0.0027626601349817685,0.002625852156138839,0.004125225294593217,-0.0023462191974920016,-0.003143758789020368,-0.004345329622483202,0
psychedelic folk,0.0005765203549675551,-8.147438088161366e-05,-0.00045355156036804305,-0.0003184014778460714,-0.0001608187083519002,-0.0003370380478119944,0
europop,-0.0022115109450864118,-0.006805423211503374,0.0007224700734935884,0.004243942268189711,-0.0005514487464055213,0.0013867178669395926,0
library music,-0.00011178646628115769,-0.0006191473475537565,-0.0003518834249195073,0.00039560824795834687,0.0001897467672960513,0.000740898035126088,0
rva indie,0.0016442992104593736,-0.00128451068506372,0.002901089807109937,0.0015142084433523726,0.0048650010448296165,-0.0002942466335478993,0
lounge,-0.000702744079677003,-0.002149787925116093,-0.0006999017251815405,6.713304690883955e-05,0.0005304964008897846,0.001223281564937336,0
operatic pop,-0.0008346411840582124,-0.00149104082651761,-0.00037508054195036037,-0.00017820616205025636,-0.0005470062877765899,0.0013537779602361439,0
psychedelic soul,-0.0012577930600552259,-0.0019639452140750844,0.003278734230825212,-0.003379930573385823,0.003570845916258484,0.0017623929505147307,0
neo r&b,-0.01189809130400998,-0.0032776948018465937,0.005099696499404662,-0.019397145142898302,0.009756072960060489,0.010382921666151245,0
ann arbor indie,-0.002574285668900442,-0.0021707779198069824,-0.0003444643793666335,-0.0007428596542143487,0.0022879211750375305,0.00024035991946550877,0
neon pop punk,-0.00037273598480179736,-0.004920188757229366,-0.0009225526036246068,0.0029968621893669296,-0.0014745731103534198,-0.006336487256787171,0
talent show,-0.0005218670936897058,-0.0009277399253370352,0.0005757009333007621,0.0007839618844124939,-0.0003986713982002315,-0.005544918595112371,0
pop edm,-0.0008747561199606642,-8.542788671784442e-05,0.0008520215494913215,-0.0005119227830660344,0.0005678756614559486,-0.000706872427348216,0
slap house,-0.0004037422433534157,3.7705961877178987e-05,5.214607357739406e-05,0.0009259916384997894,4.26182078023516e-05,-0.00127935343551976,0
pop dance,-0.002215668377037805,-0.00029699216841848537,0.0015822010575783712,0.00026629772980559256,0.0016888335162459492,-0.0021271200329906247,0
nyc rap,-0.00036732520094789314,-0.00013105795617236995,-0.0003443690155560405,-8.635233996691314e-05,-0.00027950913778826,0.0004225249532306567,0
scottish hush,0.002204637380393972,-0.0014567407005525485,-0.0021205867400100322,-0.0012686680380143119,-0.00220583329980822,-0.00014751098416050185,0
north carolina hip hop,-0.010534655915762713,-0.003805148419578288,0.003639198966351675,-0.028479575762393083,0.006643779583887469,0.00019827070967294287,0
contemporary r&b,-0.014129610419464396,-0.005781342231626875,0.0011186984907191068,-0.019700191306226966,0.0028671660473273404,-0.006141517011553873,0
nova musica carioca,0.0003533879422159759,0.0005533321602490579,-6.134669774006349e-05,0.0002770496215044022,0.0001367189038432911,0.0003336822781272926,0
folk brasileiro,0.0003533879422159759,0.0005533321602490579,-6.134669774006349e-05,0.0002770496215044022,0.0001367189038432911,0.0003336822781272926,0
australian r&b,-0.005609590997149039,-0.0016987258778835344,0.005844225893979569,-0.009790329519062784,0.005879604330383854,0.006935889028282943,0
minneapolis sound,-0.0071102687708516025,-0.005880173083261164,0.002500492335918573,-0.005738995332524691,0.0018551385902034858,0.0009177927481588677,0
norwegian indie,0.0017237157908908047,0.00018886847786296962,0.0003397565775684406,-0.004367573152317373,0.0034465075009295675,-0.006365889986009419,0
bergen indie,0.00047723418366375596,-0.0016193386892911987,0.0006798398556256531,-0.00652561517821823,0.005117364834787396,-0.006284820287813103,0
el paso indie,-0.0001770713669117432,0.00025659614077581445,-0.00021451155509710884,0.0005609643358028303,-0.0011674685374360935,0.0005119227070569456,0
western americana,0.0018371715023941815,-0.004620912591098002,-0.005906354005354819,0.00032149680341841003,-0.0016590996644245664,-0.0019772554001949807,0
danish post-punk,-4.592728236018923e-05,-0.0004964433941254839,-0.0004163583081177181,0.0001685008243487085,0.00016821931166892593,-0.00024941819151377825,0
danish alternative rock,-4.592728236018923e-05,-0.0004964433941254839,-0.0004163583081177181,0.0001685008243487085,0.00016821931166892593,-0.00024941819151377825,0
australian indie rock,0.0001163165169649858,-0.0019786575598930885,-0.0027431546699384205,-0.0003869900943544838,-0.003577221767435301,0.0005479908334801008,0
alternative metal,0.002155669598189754,-0.0047894270921395275,0.00435222247913723,0.0007838686939511359,-0.01861776382671318,0.0010471665048406894,0
icelandic indie,0.0006247407248683137,-0.0008971763292949629,0.0026561093710496027,0.0024954089034898053,-0.002562714664066603,-0.002354066448105791,0
japanese electropop,-0.00040741631787373473,0.00026548325599941004,0.00035761842518212164,0.001532008098781366,0.0006995480136987518,-0.0012197371532730325,0
supergroup,0.0029169056429751393,-0.0075491847266128944,0.002690403974885552,0.0028386681730385617,-0.00813341026099036,0.0003533059180086018,0
spacegrunge,0.0005363372911854871,-0.0010467670278290699,0.00020807379951342118,-6.424529153375132e-05,-0.005195775495545009,0.00044792872234485846,0
zolo,0.005775245849764042,-0.00928913769726165,0.0085043305852196,0.001605858105501072,-0.010196786302157751,0.0006748121199949527,0
celtic rock,0.000212628223263394,-0.0017389038305909656,4.7482212194121016e-05,0.001216380595145826,-0.0004595816889094076,0.0016004638842579582,0
outsider,0.0004277696151019063,1.0360208375193157e-05,-0.00035196068132310873,-0.0004288639389106503,-0.001110453949379489,0.0009281526835770946,0
uk doom metal,-5.898253897711418e-05,-0.000373211529629474,-0.0002395289933506938,-0.0004719113981007506,-0.0011037339186630367,0.00020072461927062485,0
stoner rock,0.00022203578336467173,-0.0009330758048466079,0.0009992513629207874,-0.0005692974279996825,-0.0037967917864816414,0.00016083774949391956,0
metal,-5.898253897711418e-05,-0.000373211529629474,-0.0002395289933506938,-0.0004719113981007506,-0.0011037339186630367,0.00020072461927062485,0
birmingham metal,-5.898253897711418e-05,-0.000373211529629474,-0.0002395289933506938,-0.0004719113981007506,-0.0011037339186630367,0.00020072461927062485,0
christian punk,-0.00014457306517315406,-0.0005843795755239253,-5.305973757381925e-05,0.00029533498272104106,-0.0007658680451278148,0.0008140124927967772,0
show tunes,-0.001671859591522222,-0.00243404771949273,-0.0005134445801812658,-0.0017085888384064628,0.0009016247966302096,0.0004910222549398568,0
movie tunes,-0.0003302122570827265,-0.0013031045882254573,-0.00032726353930598946,0.0018340221625605855,0.001357610923751676,0.0003633595386780065,0
hollywood,-0.0005956455102846215,-0.0015860171335856457,-0.0002403854178901786,0.00010788635430177832,0.0007387724787214058,7.699525901911757e-05,0
indie fuzzpop,0.0013844479694922907,-0.0013880782627346702,0.0006947528178477016,9.944783366542589e-05,0.0015092685248531935,0.0009300855742563856,0
garage rock revival,0.0015778065828005272,-0.002143987536629599,0.004904027159065606,0.0004341970112592074,-0.007946991697442214,-3.279977821607654e-05,0
stoner metal,0.00028101832234178603,-0.0005598642752171341,0.0012387803562714814,-9.738602989893109e-05,-0.002693057867818603,-3.9886869776705585e-05,0
palm desert scene,-8.181520900207617e-05,-0.0007126510860728742,0.0012496127371809402,-0.00015137936136327404,-0.003158051345586866,-0.00033797822002987524,0
tempe indie,0.00013400092087801127,-0.0007772419687136642,0.0007467929882520104,0.00011520874408436195,-0.0020908884914491556,0.0001032109158068717,0
austin rock,-0.0006650137756042913,-0.0014429839651092233,-0.0008551224482047455,0.0012334790750573514,-0.0007909348257895473,-0.0011329572536268057,0
alaska indie,0.00023380942246512308,-0.0003917188421659405,-0.0013238496652459215,4.684942561947856e-05,0.0007347806660888067,0.001589493675294253,0
austin singer-songwriter,3.7871424486941945e-05,-0.00017912754761231425,-0.000479535802575803,-0.00021934859523997183,0.0002818685669604437,-0.00029500178364915157,0
gangster rap,-0.007461335037350441,-0.0030666115475675207,0.005930551343012011,-0.016444404144738016,0.006076520013099624,0.002351622793357467,0
crunk,-0.0005838192764153751,-0.00023238018081553753,0.00013351162515626934,-0.0020033702724604908,0.000463884450249957,0.00038076498119413036,0
memphis hip hop,-0.0005838192764153751,-0.00023238018081553753,0.00013351162515626934,-0.0020033702724604908,0.000463884450249957,0.00038076498119413036,0
oxford indie,0.018299602952050797,-0.013127875741664923,0.032383543863949704,0.003057479765585607,-0.01217887798293458,0.009549666950065738,0
aussie emo,9.071275333308243e-06,0.0004525749287103676,-0.0003845411765798243,0.00011638340300969879,-0.0008839161290282601,0.0014015038813819272,0
electrofox,-0.003664029383983778,-0.0010908211766720078,0.009150367076543051,0.002770654719825265,-0.0013915466427796533,-0.010797449403396744,0
nu disco,-0.005960252659791462,-0.0015250711646482328,0.01229560140158434,0.002659387215328162,-0.0017908845399593307,-0.015368281239141971,0
houston rap,-0.0009170547610891823,-9.065620857232591e-05,0.0004229245082127777,-0.0005477074814954923,0.0009354447848550795,-0.0003736649688349817,0
minneapolis indie,-0.001953475041145736,6.183010928705355e-05,0.002194679094468356,0.0032343087412920178,0.000921838674348883,-0.004347066243740168,0
swedish soul,-0.0010321264973070356,-0.0009038814241198161,-0.00019027473260808982,0.0006558716142428505,0.0010727794028932201,0.001069183639258698,0
braindance,0.0005653937158011865,0.000116395523532222,0.0024419160415699477,-0.0003984248475038486,0.0005820885226332333,0.00010138214619188144,0
british soundtrack,0.0016073065964165713,-0.0010702008611424552,0.0009716640884664734,0.001148038648815644,0.004222341974824332,0.000347168238704351,0
british contemporary classical,0.0016073065964165713,-0.0010702008611424552,0.0009716640884664734,0.001148038648815644,0.004222341974824332,0.000347168238704351,0
scottish singer-songwriter,0.0009656160726245813,-0.004334884416653912,0.0018490225287578232,0.00036742481234190645,-0.0023378091522742914,-0.004154663669856803,0
harlem renaissance,3.71031091987145e-05,-0.0011022639189179183,3.987382822831956e-05,0.0004166814675375684,0.0014788362905680606,0.0025344420097954926,0
jazz blues,-0.0027211024074939422,-0.0034701069644183786,0.0001316110800757288,-0.003177370574923651,0.0037692074186484455,0.006559891177005928,0
swing,-0.0021572441332521103,-0.003351441788469436,-0.0004539937032563124,-0.001611688884894338,0.001682106897343287,0.004568576656640347,0
torch song,-0.001954158347194499,-0.004257157748657242,-0.0004944905451814529,-0.0012665057628826663,0.0029075717219797905,0.006068566482186099,0
vocal jazz,-0.012268464332373462,-0.015407074919470375,-0.004801846525055561,-0.020904512817634797,0.011952872360611199,0.014682333961434372,0
golden age hip hop,-0.00290390536146396,-0.001214301298634055,0.00045720193594303235,-0.007446719457532124,0.0014240657225079324,0.0014929877621348618,0
old school hip hop,0.0002926395508305003,0.0001480174672491807,-0.0003591089546420252,-2.372234742906709e-05,-0.00015754346939348318,0.0012284813199494658,0
rap rock,0.0002926395508305003,0.0001480174672491807,-0.0003591089546420252,-2.372234742906709e-05,-0.00015754346939348318,0.0012284813199494658,0
mpb,-0.0012550179056770932,-0.0010666682970806626,-0.0012859049523531437,-0.0012597410338405718,0.00019983660143188487,0.000513317082987847,0
jazz pop,-0.0036657318964169803,-0.00936234791944943,-0.0023424049099705405,-0.008790100632507965,0.00813617910347169,0.006591437350418264,0
bossa nova,-0.0012550179056770932,-0.0010666682970806626,-0.0012859049523531437,-0.0012597410338405718,0.00019983660143188487,0.000513317082987847,0
samba,-0.0009111037482487141,-0.000756383845762637,-0.0010099117798117272,-0.0008199591896333291,0.00021410277279072738,0.0004235350220770994,0
samba-rock,-0.0003089009699776446,-0.00032479400058816346,-0.0003678298706731604,-0.0002941204312253553,-0.00019513477247860514,-0.00012374433017306604,0
contemporary jazz,-0.008051672825083492,-0.006110957804386562,0.002044331546106613,-0.01537071828575127,0.004610325685639524,0.008383124111323123,0
